Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:50:32,2017-11-13 15:52:11,1m - 38.324s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:50:32,2017-11-13 15:50:54,21.782s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:50:33,2017-11-13 15:50:36,2.828s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:50:36,2017-11-13 15:50:37,1.726s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:50:37,2017-11-13 15:50:38,0.317s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:50:38,2017-11-13 15:50:38,0.167s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:50:38,2017-11-13 15:50:44,6.500s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:50:44,2017-11-13 15:50:46,1.175s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:50:46,2017-11-13 15:50:46,0.356s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:50:46,2017-11-13 15:50:47,0.904s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:50:47,2017-11-13 15:50:48,1.471s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:50:48,2017-11-13 15:50:49,0.192s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:50:49,2017-11-13 15:50:52,3.232s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:50:52,2017-11-13 15:50:54,1.914s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:50:54,2017-11-13 15:50:54,0.284s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:50:54,2017-11-13 15:50:54,0.287s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:50:54,2017-11-13 15:51:37,42.908s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:50:55,2017-11-13 15:50:56,1.659s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:50:56,2017-11-13 15:50:58,2.018s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:50:58,2017-11-13 15:50:59,0.328s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:50:59,2017-11-13 15:51:01,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:01,2017-11-13 15:51:01,0.349s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:01,2017-11-13 15:51:03,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:03,2017-11-13 15:51:03,0.325s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:03,2017-11-13 15:51:06,3.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:06,2017-11-13 15:51:07,0.377s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:07,2017-11-13 15:51:09,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:09,2017-11-13 15:51:09,0.374s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:09,2017-11-13 15:51:11,2.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:11,2017-11-13 15:51:11,0.318s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:11,2017-11-13 15:51:13,2.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:51:13,2017-11-13 15:51:14,0.374s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:14,2017-11-13 15:51:15,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:51:15,2017-11-13 15:51:15,0.321s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:15,2017-11-13 15:51:16,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:51:16,2017-11-13 15:51:17,0.517s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:17,2017-11-13 15:51:19,2.003s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:51:19,2017-11-13 15:51:19,0.118s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:19,2017-11-13 15:51:19,0.357s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:19,2017-11-13 15:51:21,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:21,2017-11-13 15:51:21,0.404s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:21,2017-11-13 15:51:23,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:23,2017-11-13 15:51:24,0.467s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:24,2017-11-13 15:51:26,2.004s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:51:26,2017-11-13 15:51:26,0.302s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:51:26,2017-11-13 15:51:26,0.176s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:26,2017-11-13 15:51:31,5.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:51:31,2017-11-13 15:51:32,0.325s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:51:32,2017-11-13 15:51:32,0.164s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:51:32,2017-11-13 15:51:32,0.319s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:51:32,2017-11-13 15:51:37,5.002s,PASSED
,,,,,,
Test Cases/GOLIVE/Preview Email,Chrome 61.0.3163.100,,2017-11-13 15:51:37,2017-11-13 15:52:09,32.095s,FAILED
click,Chrome 61.0.3163.100,,2017-11-13 15:51:37,2017-11-13 15:52:09,31.962s,FAILED
